"STATE","COUNTY","STNAME","CTYNAME","TOT_POP","TOT_MALE","TOT_FEMALE","WA_MALE","WA_FEMALE","BA_MALE","BA_FEMALE","IA_MALE","IA_FEMALE","AA_MALE","AA_FEMALE","H_MALE","H_FEMALE","white_alone_perc","black_alone_perc","american_indian_alone_perc","asian_alone_perc","hispanic_perc"
37,21,"North Carolina","Buncombe County",261191,125220,135971,111879,121736,7986,8339,673,692,1732,1985,9133,8737,0.894422089581953,0.0625021535964103,0.00522606062230322,0.0142309650791949,0.0684173650700062
37,23,"North Carolina","Burke County",90485,45277,45208,38300,39614,3675,2548,456,377,1674,1613,3159,2696,0.861070895728574,0.0687738299165608,0.00920594573686246,0.0363264629496602,0.0647068574901917
37,25,"North Carolina","Cabarrus County",216453,105581,110872,77093,79602,19991,22542,752,821,5162,5101,12088,11946,0.723921590368348,0.196499933010861,0.00726716654423824,0.0474144502501698,0.111035652081514
37,27,"North Carolina","Caldwell County",82178,40644,41534,37164,38033,2082,2156,292,242,291,328,2601,2253,0.915050256759717,0.051570980067658,0.00649808951300835,0.00753242960403028,0.0590669035508287
37,29,"North Carolina","Camden County",10867,5426,5441,4494,4489,616,638,28,32,114,119,182,145,0.826631084936045,0.115395233275053,0.00552130302751449,0.0214410600901813,0.030091101499954
37,31,"North Carolina","Carteret County",69473,34024,35449,30550,32077,2029,1893,209,230,384,493,1647,1420,0.901458120420883,0.0564535862853195,0.00631900162653117,0.0126236091719085,0.0441466468987952
37,33,"North Carolina","Caswell County",22604,11487,11117,7371,7215,3740,3555,92,83,71,60,600,435,0.64528402052734,0.322730490178729,0.00774199256768713,0.00579543443638294,0.0457883560431782
37,35,"North Carolina","Catawba County",159551,77988,81563,65404,68386,7003,7246,497,470,3423,3772,8420,7755,0.838540654712286,0.0893068673966318,0.00606075800214351,0.0450952986819262,0.101378242693559
37,37,"North Carolina","Chatham County",74470,35617,38853,29363,31830,4347,4907,455,435,742,921,4646,4380,0.821713441654357,0.12426480461931,0.011951121256882,0.0223311400563985,0.121203169061367
37,39,"North Carolina","Cherokee County",28612,13944,14668,13035,13741,215,238,223,223,91,112,461,476,0.93583111980987,0.0158325178246889,0.0155878652313715,0.00709492520620719,0.0327484971340696
37,41,"North Carolina","Chowan County",13943,6632,7311,4223,4501,2176,2616,44,22,55,61,291,231,0.625690310550097,0.343685003227426,0.00473355805780679,0.00831958688947859,0.0374381410026537
37,43,"North Carolina","Clay County",11231,5459,5772,5219,5552,80,68,45,34,18,32,215,219,0.959041937494435,0.0131778114148339,0.0070341020389992,0.00445196331582228,0.0386430415813374
37,45,"North Carolina","Cleveland County",97947,47093,50854,36136,38122,9384,11031,194,188,479,552,1900,1790,0.758144710915087,0.20842904836289,0.00390006840434112,0.0105261008504599,0.0376734356335569
37,47,"North Carolina","Columbus County",55508,27548,27960,17215,17835,8582,8383,1045,1041,140,163,1677,1417,0.631440513079196,0.305631620667291,0.0375801686243424,0.00545867262376594,0.0557397131944945
37,49,"North Carolina","Craven County",102139,51569,50570,37481,35894,10613,11201,373,307,1442,1544,4276,3494,0.718383771135414,0.213571701309,0.00665759406299259,0.029234670400141,0.0760728027491947
37,51,"North Carolina","Cumberland County",335509,166439,169070,89173,82206,61790,69459,2973,3258,3908,5196,20944,19628,0.510802988891505,0.391193678858093,0.0185717819790229,0.0271348905692545,0.120926711354986
37,53,"North Carolina","Currituck County",27763,13837,13926,12506,12617,823,776,111,90,91,140,601,611,0.904909411807081,0.0575946403486655,0.00723985160105176,0.00832042646688038,0.0436552245794763
37,55,"North Carolina","Dare County",37009,18153,18856,17013,17714,565,453,93,119,110,216,1487,1374,0.938339322867411,0.0275068226647572,0.00572833635061742,0.00880866816179848,0.0773055202788511
37,57,"North Carolina","Davidson County",167609,81991,85618,70505,73008,8026,8874,676,666,1211,1506,6458,5992,0.856236836924032,0.100829907701854,0.00800672994886909,0.0162103466997596,0.0742800207626082
37,59,"North Carolina","Davie County",42846,20922,21924,18888,19666,1302,1462,164,137,154,212,1610,1497,0.899827288428325,0.0645101059608832,0.00702515987490081,0.00854222097745414,0.0725155207020492
37,61,"North Carolina","Duplin County",58741,28691,30050,20616,20737,6857,8105,410,394,224,216,7248,6269,0.703988696140685,0.254711360038133,0.0136872031460139,0.00749050918438569,0.23011184692123
37,63,"North Carolina","Durham County",321488,153424,168064,84866,88887,54225,64344,1517,1381,8588,8997,22957,20971,0.540464962922411,0.368813143880954,0.00901433334992286,0.0546987756930274,0.136639625740308
37,65,"North Carolina","Edgecombe County",51472,23757,27715,9800,10648,13306,16445,216,171,75,90,1345,1208,0.397264532172832,0.578003574759092,0.00751865091700342,0.0032056263599627,0.0495997824059683
37,67,"North Carolina","Forsyth County",382295,180833,201462,122366,132376,47830,57219,1682,1724,4460,5326,25445,25383,0.66634928523784,0.274785178984815,0.00890935010920886,0.0255980329326829,0.132954917014348
37,69,"North Carolina","Franklin County",69685,34516,35169,24550,24311,8616,9451,333,329,203,282,3464,2789,0.701169548683361,0.259266700150678,0.00949989237282055,0.00695989093779149,0.0897323670804334
37,71,"North Carolina","Gaston County",224529,108372,116157,84800,89497,18730,21493,700,634,1676,1978,8614,8400,0.776278342663977,0.179143896779481,0.0059413260647845,0.0162740670470184,0.0757764030481586
37,73,"North Carolina","Gates County",11562,5725,5837,3754,3796,1751,1861,35,37,21,15,149,127,0.653001210863172,0.31240269849507,0.00622729631551635,0.00311364815775817,0.0238713025428127
37,75,"North Carolina","Graham County",8441,4220,4221,3741,3741,27,17,315,356,24,22,184,132,0.886387868735932,0.00521265252932117,0.0794929510721478,0.00544959128065395,0.0374363227105793
37,77,"North Carolina","Granville County",60443,30692,29751,19711,19281,9879,9432,290,237,193,232,2715,2432,0.645103651374022,0.319491090779743,0.00871895835746075,0.00703141803021028,0.0851546084740996
37,79,"North Carolina","Greene County",21069,11540,9529,6680,5698,4376,3375,270,201,50,72,1916,1392,0.587498220133846,0.367886468270919,0.0223551188950591,0.00579049788789216,0.157007926337273
37,81,"North Carolina","Guilford County",537174,254212,282962,144895,155730,86831,103307,2018,2122,13928,14390,22710,22481,0.559641754813152,0.353959797011769,0.0077069999664913,0.0527166244084784,0.0841273032574175
37,83,"North Carolina","Halifax County",50010,24099,25911,9756,10201,12753,14131,1035,1001,203,224,831,727,0.399060187962407,0.537572485502899,0.0407118576284743,0.00853829234153169,0.0311537692461508
37,85,"North Carolina","Harnett County",135976,67259,68717,48200,48760,14629,15206,1206,1141,714,1030,9337,8841,0.713067011825616,0.219413720068247,0.0172603988939225,0.0128257927869624,0.133685356239336
37,87,"North Carolina","Haywood County",62317,30101,32216,28804,30949,473,389,225,196,156,219,1382,1290,0.958855528988879,0.0138325015645811,0.00675578092655295,0.00601761959015999,0.0428775454530866
37,89,"North Carolina","Henderson County",117417,56399,61018,52118,56533,1999,2013,459,356,643,857,6381,5756,0.925343008252638,0.0341688171218818,0.00694107326877709,0.0127749814762769,0.103366633451715
37,91,"North Carolina","Hertford County",23677,11781,11896,4413,4000,6954,7479,139,167,114,66,645,337,0.355323731891709,0.609578916247835,0.0129239346200955,0.00760231448240909,0.0414748490095874
37,93,"North Carolina","Hoke County",55234,27240,27994,13712,13369,9594,10000,2351,2667,326,491,3933,3762,0.490295832277221,0.354745265597277,0.0908498388673643,0.0147916138610276,0.139316363109679
37,95,"North Carolina","Hyde County",4937,2638,2299,1790,1672,771,549,25,14,9,24,281,204,0.701235568158801,0.267368847478226,0.00789953413003848,0.00668422118695564,0.0982377962325299
37,97,"North Carolina","Iredell County",181806,89488,92318,74051,75494,10622,11807,497,492,2420,2580,7441,7162,0.822552611024939,0.123367765640298,0.00543986447091955,0.0275018426234558,0.0803218815660649
37,99,"North Carolina","Jackson County",43938,21617,22321,18358,19086,572,465,1925,2055,254,226,1536,1210,0.852200828440075,0.0236014383904593,0.0905821839865265,0.0109244845008876,0.0624971550821612
37,101,"North Carolina","Johnston County",209339,102577,106762,81271,83695,16977,18680,999,971,858,1114,15234,14241,0.788032808029082,0.170331376379939,0.0094105732806596,0.00942012716216281,0.140800328653524
37,103,"North Carolina","Jones County",9419,4574,4845,3140,3179,1275,1486,58,43,19,33,282,202,0.670878012527869,0.293130905616307,0.0107230066886081,0.00552075591888736,0.0513854973988746
37,105,"North Carolina","Lee County",61779,30141,31638,22677,23484,5867,6480,434,387,391,462,6167,5938,0.747195649006944,0.199857556774956,0.0132893054274106,0.0138072807912074,0.195940368086243
37,107,"North Carolina","Lenoir County",55949,26737,29212,15282,15728,10586,12603,186,171,178,235,2483,1939,0.554254767734901,0.414466746501278,0.00638081109581941,0.00738172264026167,0.0790362651700656
37,109,"North Carolina","Lincoln County",86111,42751,43360,39054,39573,2481,2483,217,197,312,373,3341,3139,0.913088920114736,0.0576465259955174,0.00480774813902986,0.00795484897399868,0.0752517100022065
37,111,"North Carolina","McDowell County",45756,22798,22958,20896,21354,1102,814,201,185,247,241,1600,1320,0.923376169245563,0.041874289710639,0.00843605210245651,0.010665267943002,0.0638167671999301
37,113,"North Carolina","Macon County",35858,17398,18460,16476,17629,368,244,149,160,187,189,1337,1304,0.951112722405042,0.017067321099894,0.00861732388867198,0.0104858051201963,0.0736516258575492
37,115,"North Carolina","Madison County",21755,10722,11033,10279,10618,218,103,53,59,27,84,302,230,0.960560790622845,0.0147552286830614,0.00514824178349805,0.00510227533900253,0.0244541484716157
37,117,"North Carolina","Martin County",22440,10544,11896,5997,6409,4262,5191,57,67,63,58,512,404,0.552852049910873,0.421256684491979,0.00552584670231729,0.0053921568627451,0.0408199643493761
37,119,"North Carolina","Mecklenburg County",1110356,533670,576686,313613,323011,166548,199598,4498,4464,35492,34562,76958,75967,0.573351249509166,0.32975550183905,0.00807128524545281,0.0630914769677473,0.137726098656647
37,121,"North Carolina","Mitchell County",14964,7392,7572,7104,7261,65,53,81,60,36,70,515,408,0.9599705960973,0.00788559208767709,0.00942261427425822,0.00708366746859129,0.0616813686180166
37,123,"North Carolina","Montgomery County",27173,13297,13876,10243,10506,2394,2775,164,140,218,222,2206,2025,0.763588856585581,0.190225591579877,0.0111875759025503,0.0161925440694807,0.155706031722666
37,125,"North Carolina","Moore County",100880,48765,52115,40784,43055,5573,6528,514,501,719,876,3735,3421,0.831076526566217,0.119954401268834,0.0100614591593973,0.0158108643933386,0.0709357652656622
37,127,"North Carolina","Nash County",94298,45143,49155,25239,26340,18067,20844,471,506,461,444,3623,3317,0.546978727014359,0.412638656175104,0.0103607711722412,0.00959723429977306,0.0735964707629006
37,129,"North Carolina","New Hanover County",234473,111563,122910,92287,100471,14565,16930,594,714,1657,2028,6826,6784,0.822090389938287,0.134322501951184,0.00557846745680739,0.0157160952433756,0.0580450627577589
37,131,"North Carolina","Northampton County",19483,9537,9946,3915,3949,5405,5744,67,63,29,30,282,231,0.403633937278653,0.572242467792434,0.00667248370374172,0.00302828106554432,0.0263306472309193
